Wall time,Step,Value
1525441198.4495971,728640,33.4194450378418
1525441243.343573,729360,35.536109924316406
1525441288.2718115,730080,35.28472137451172
1525441333.8455846,730800,35.92222213745117
1525441468.7717857,732960,35.469444274902344
1525441829.589063,738720,34.718055725097656
1525441920.34319,740160,36.85972213745117
1525442010.1605387,741600,35.33194351196289
1525442100.1268177,743040,34.79305648803711
1525442145.4540257,743760,36.31666564941406
1525442280.7351496,745920,35.09583282470703
1525442370.5337155,747360,35.594444274902344
1525442415.8778923,748080,36.07083511352539
1525442460.980174,748800,36.323612213134766
1525442686.5534055,752400,34.47222137451172
1525443003.3829186,757440,36.102779388427734
1525443048.511871,758160,36.858333587646484
1525443183.160295,760320,36.531944274902344
1525443273.242846,761760,35.95694351196289
1525443543.0538094,766080,35.62083435058594
1525443587.6742978,766800,34.84027862548828
1525443677.9793422,768240,36.57777786254883
1525443768.4744902,769680,35.959720611572266
1525443950.020696,772560,36.27777862548828
1525444130.1182785,775440,35.57777786254883
1525444219.946498,776880,35.530555725097656
1525444445.2143335,780480,34.78888702392578
1525444490.026888,781200,35.95000076293945
1525444534.7449691,781920,36.848609924316406
1525444848.4929314,786960,36.025001525878906
1525444893.2159848,787680,37.05555725097656
1525445166.5382233,792000,36.97083282470703
1525445346.6040623,794880,37.57777786254883
1525445391.4080114,795600,36.80416488647461
1525445436.4054499,796320,37.338890075683594
1525445842.1212325,802800,36.463890075683594
1525445931.6921778,804240,36.73055648803711
1525446066.3932815,806400,37.3930549621582
1525446247.037575,809280,36.238887786865234
1525446337.1717584,810720,36.49305725097656
1525446382.1961465,811440,36.65277862548828
1525446562.3729482,814320,37.286109924316406
1525446607.8612168,815040,36.88750076293945
1525446697.9350677,816480,36.87916564941406
1525446743.177249,817200,36.412498474121094
1525446787.8338406,817920,36.66805648803711
1525446922.7701561,820080,37.95694351196289
1525446968.1418576,820800,37.17499923706055
1525447420.0905178,828000,38.51250076293945
1525447510.284448,829440,37.125
1525447555.3196344,830160,38.051387786865234
1525447691.0724328,832320,35.93611145019531
1525447735.9350977,833040,36.71666717529297
1525447781.2093704,833760,36.70833206176758
1525447915.865071,835920,36.93888854980469
1525447960.8761053,836640,38.272220611572266
1525448005.7396805,837360,36.915279388427734
1525448680.4912806,848160,35.386112213134766
1525448815.5718427,850320,36.39027786254883
1525448906.1697333,851760,35.795833587646484
1525448951.385656,852480,38.037498474121094
1525449041.034905,853920,37.73472213745117
1525449086.0294962,854640,37.891666412353516
1525449221.341146,856800,37.71527862548828
1525449356.170214,858960,37.26250076293945
1525449401.2375975,859680,39.002777099609375
1525449446.5540707,860400,38.38055419921875
1525449492.1533682,861120,37.00138854980469
1525449582.706347,862560,35.8305549621582
1525449672.9834828,864000,36.625
1525449763.1022928,865440,37.22083282470703
1525449899.788938,867600,38.18888854980469
1525449990.0714388,869040,37.20138931274414
1525450080.0712638,870480,38.08194351196289
1525450170.2493355,871920,37.72083282470703
1525450260.9419773,873360,37.97916793823242
1525450306.320048,874080,37.34027862548828
1525450351.2959137,874800,37.98749923706055
1525450804.2107928,882000,37.348609924316406
1525450984.5238395,884880,35.766666412353516
1525451165.2825193,887760,37.7944450378418
1525451210.4008322,888480,37.62083435058594
1525451255.4141173,889200,38.67222213745117
1525451346.0614617,890640,37.86111068725586
1525451482.0867405,892800,36.81666564941406
1525451617.6840775,894960,38.219444274902344
1525451707.928856,896400,36.18611145019531
1525451843.2523093,898560,36.323612213134766
1525451933.4718041,900000,36.44722366333008
1525452115.1962585,902880,37.96527862548828
1525452205.378067,904320,35.61249923706055
1525452295.6159604,905760,39.01527786254883
1525452341.2300975,906480,34.948612213134766
1525452476.1920998,908640,37.26388931274414
1525452521.309963,909360,36.09027862548828
1525452566.4116724,910080,37.06111145019531
1525452702.0716767,912240,37.622222900390625
1525452927.9408014,915840,37.088890075683594
1525453062.2399178,918000,36.65833282470703
1525453286.0904293,921600,38.40833282470703
1525453369.9118881,923040,39.113887786865234
1525453620.2875504,927360,36.93055725097656
1525453786.6854928,930240,37.022220611572266
1525453828.133669,930960,38.051387786865234
1525453869.4692955,931680,36.906944274902344
1525453910.3668056,932400,37.891666412353516
1525453992.8538504,933840,36.25416564941406
1525454118.588059,936000,37.07222366333008
1525454168.9567702,936720,36.26388931274414
1525454275.3489192,938160,36.45277786254883
1525454328.4760907,938880,37.227779388427734
1525454700.3379571,943920,35.963890075683594
1525454806.4684947,945360,34.33333206176758
1525454975.0461297,947520,37.62916564941406
1525455039.0790243,948240,36.49027633666992
1525455231.562214,950400,38.11805725097656
1525455295.5529974,951120,38.22916793823242
1525455617.2892513,954720,36.468055725097656
1525455680.844599,955440,37.83611297607422
1525455744.9419568,956160,37.0180549621582
1525455937.4062946,958320,36.281944274902344
1525456065.8529458,959760,36.95138931274414
1525456130.056432,960480,37.30694580078125
1525456194.173807,961200,36.68888854980469
1525456258.1583214,961920,36.76944351196289
1525456321.8414392,962640,35.36666488647461
1525456386.390299,963360,38.39861297607422
1525456770.192562,967680,37.488887786865234
1525457090.7624402,971280,37.69583511352539
1525457154.4799573,972000,37.627777099609375
1525457219.2742646,972720,37.86111068725586
1525457540.534503,976320,37.59027862548828
1525457797.986818,979200,38.61805725097656
1525457926.2443593,980640,36.559722900390625
1525458247.7741873,984240,37.977779388427734
1525458504.542434,987120,37.86249923706055
1525458953.1062996,992160,37.61944580078125
1525459081.570407,993600,36.64444351196289
1525459275.1818757,995760,36.66666793823242
1525459404.4704616,997200,36.897220611572266
1525459469.1062894,997920,37.516666412353516
1525459661.594868,1000080,36.49861145019531
1525459725.8583863,1000800,36.76944351196289
1525459854.9492683,1002240,38.15833282470703
1525459919.112096,1002960,38.473609924316406
1525460113.2849262,1005120,36.573612213134766
1525461104.3641624,1017360,38.212501525878906
1525461156.8402095,1018080,37.08611297607422
1525461209.0885725,1018800,36.11944580078125
1525461261.7382464,1019520,38.165279388427734
1525461471.3608184,1022400,36.47916793823242
1525461628.811669,1024560,37.12638854980469
1525461838.2378407,1027440,37.338890075683594
1525461890.6478808,1028160,37.50416564941406
1525461943.0684955,1028880,36.78472137451172
1525462153.283022,1031760,36.32500076293945
1525462205.938794,1032480,37.247222900390625
1525462258.8385715,1033200,37.49583435058594
1525462364.4276597,1034640,38.47083282470703
1525462467.3421936,1036080,37.155555725097656
1525462552.188292,1037520,37.88750076293945
1525462634.1583078,1038960,36.223609924316406
1525462963.436376,1044720,37.62638854980469
1525463169.6721413,1048320,37.33333206176758
1525463211.1567738,1049040,38.26527786254883
1525463582.433381,1055520,37.94583511352539
1525463624.3161085,1056240,37.661109924316406
1525464076.875611,1064160,38.473609924316406
1525464241.0425317,1067040,36.54999923706055
1525464283.003068,1067760,36.761112213134766
1525464405.6702824,1069920,36.57500076293945
1525464446.9380229,1070640,37.40833282470703
1525464570.5256188,1072800,35.90972137451172
1525464652.6353314,1074240,36.13888931274414
1525464693.8833396,1074960,37.27083206176758
1525464735.3095694,1075680,36.1694450378418
1525465025.055071,1080720,38.295833587646484
1525465066.240166,1081440,37.74444580078125
1525465107.5950868,1082160,37.92916488647461
1525465148.9791028,1082880,38.5
1525465273.713355,1085040,37.286109924316406
1525465356.0448573,1086480,38.18333435058594
1525465397.0744066,1087200,37.45833206176758
1525465438.2725902,1087920,36.50416564941406
1525465769.2694652,1093680,37.12361145019531
1525465977.1837425,1097280,38.165279388427734
1525466018.251098,1098000,37.76944351196289
1525466143.3646803,1100160,37.588890075683594
1525466485.9876492,1105200,38.90416717529297
1525466592.0810342,1106640,38.55694580078125
1525467124.6467998,1113840,37.60555648803711
1525467428.3482027,1117440,37.704166412353516
1525467491.327289,1118160,38.97222137451172
1525467618.0089204,1119600,37.77777862548828
1525467681.7410898,1120320,39.09722137451172
1525468059.9455814,1124640,35.9555549621582
1525468122.8949907,1125360,36.20833206176758
1525468501.3953373,1129680,36.67361068725586
1525468564.8900762,1130400,37.88055419921875
1525469134.2408702,1136880,35.29722213745117
1525469389.03154,1139760,36.661109924316406
1525469515.8590581,1141200,37.88333511352539
1525469769.2671685,1144080,37.27361297607422
1525470339.0485885,1150560,36.477779388427734
1525470465.346192,1152000,37.315277099609375
1525470655.6488318,1154160,37.70694351196289
1525470781.9523997,1155600,35.863887786865234
1525470845.230967,1156320,37.75972366333008
1525471098.313645,1159200,36.8305549621582
1525471161.5526001,1159920,37.57638931274414
1525471289.3541892,1161360,36.56666564941406
1525471352.0355902,1162080,35.412498474121094
1525471669.4843574,1165680,38.55555725097656
1525471796.4204087,1167120,36.92222213745117
1525472049.0716302,1170000,37.18888854980469
1525472175.8280833,1171440,36.50833511352539
1525472238.560689,1172160,36.25416564941406
1525472301.7791972,1172880,37.412498474121094
1525472427.2941225,1174320,36.60416793823242
1525472554.2979565,1175760,36.670833587646484
1525472871.8566468,1179360,37.988887786865234
1525473063.3805313,1181520,37.204166412353516
1525473190.8871596,1182960,37.35138702392578
1525473360.4108884,1185120,38.136112213134766
1525473550.066327,1187280,36.18194580078125
1525473803.6781816,1190160,36.82638931274414
1525473994.044707,1192320,38.65833282470703
1525474248.613859,1195200,38.86111068725586
1525474312.2309248,1195920,38.440277099609375
1525474375.819231,1196640,38.43611145019531
1525474820.25859,1201680,37.81111145019531
1525474947.290635,1203120,37.39027786254883
1525475003.8014045,1203840,37.473609924316406
1525475058.7825007,1204560,38.69305419921875
1525475245.3762634,1206720,38.281944274902344
1525475308.3945174,1207440,37.41805648803711
1525475688.2219186,1211760,36.52083206176758
1525475751.3264315,1212480,37.593055725097656
1525475814.5325072,1213200,38.33333206176758
1525476003.9317703,1215360,34.2055549621582
1525476256.8295398,1218240,36.7680549621582
1525476382.62393,1220400,37.27777862548828
1525476423.8427835,1221120,37.400001525878906
1525476466.437866,1221840,38.58333206176758
1525476510.5077608,1222560,39.477779388427734
1525476596.4120975,1224000,37.252777099609375
1525476724.1190886,1226160,36.36944580078125
1525476853.416541,1228320,39.07638931274414
1525477024.0592992,1231200,38.170833587646484
1525477077.887376,1231920,35.323612213134766
1525477390.7585409,1235520,37.99444580078125
1525477518.1154385,1236960,38.18888854980469
1525477581.5700054,1237680,36.88194274902344
1525477644.6391056,1238400,37.12083435058594
1525477898.4204917,1241280,37.16805648803711
1525478088.5579884,1243440,37.80416488647461
1525478215.2624838,1244880,36.04861068725586
1525478469.1316352,1247760,36.391666412353516
1525478532.0314171,1248480,36.24305725097656
1525478595.6399376,1249200,38.45833206176758
1525478659.5149949,1249920,38.05277633666992
1525478786.4867458,1251360,37.559722900390625
1525479102.5971663,1254960,37.01944351196289
1525479166.958309,1255680,38.36249923706055
1525479293.6581714,1257120,38.19166564941406
1525479357.1046088,1257840,37.86944580078125
1525479419.8661594,1258560,37.19583511352539
1525479610.8345666,1260720,37.66805648803711
1525479737.1664805,1262160,36.17361068725586
1525479800.8011203,1262880,37.45833206176758
1525479864.2914526,1263600,36.90833282470703
1525480434.1245992,1270080,35.238887786865234
1525480624.3446696,1272240,34.49305725097656
1525481192.0837727,1278720,36.11805725097656
1525481571.2490745,1283040,34.73055648803711
1525481634.4661136,1283760,36.940277099609375
1525482013.7513187,1288080,36.64861297607422
1525482076.7138157,1288800,36.66805648803711
1525482139.675551,1289520,36.031944274902344
1525482266.1584754,1290960,37.776390075683594
1525482329.2780788,1291680,35.63888931274414
1525482392.4732003,1292400,37.57083511352539
1525482645.512654,1295280,36.00416564941406
1525483007.8428395,1299600,35.75416564941406
1525483071.1228201,1300320,35.891666412353516
1525483590.9175754,1306080,35.718055725097656
1525483656.1638482,1306800,36.954166412353516
1525483831.5985107,1308960,36.34583282470703
1525484022.2362118,1311120,37.87638854980469
1525484276.1761615,1314000,38.86111068725586
1525484402.2927415,1315440,37.05694580078125
1525484656.6769748,1318320,37.29166793823242
1525485038.7844875,1322640,37.17222213745117
1525485294.4204266,1325520,37.91805648803711
1525485358.059363,1326240,37.516666412353516
1525485548.5331314,1328400,36.44166564941406
1525485676.3308804,1329840,38.74583435058594
1525485868.2865355,1332000,38.02083206176758
1525486123.2834067,1334880,37.599998474121094
1525486250.5511703,1336320,35.698612213134766
1525486379.3664114,1337760,37.78333282470703
1525486443.138322,1338480,37.1875
1525486507.0022063,1339200,37.58333206176758
1525486952.6708632,1344240,36.13472366333008
1525487079.819643,1345680,35.93888854980469
1525487143.1433218,1346400,37.02083206176758
1525487525.0992007,1350720,36.988887786865234
1525487588.7305017,1351440,36.86527633666992
1525487652.7606833,1352160,37.973609924316406
1525487780.793471,1353600,37.63055419921875
1525487907.8997962,1355040,36.40972137451172
1525488546.2426822,1362240,37.551387786865234
1525488673.5395255,1363680,37.38888931274414
1525489246.7582176,1370160,37.96111297607422
1525489482.1748812,1373040,38.272220611572266
1525489799.8249447,1376640,35.63888931274414
1525489863.7028925,1377360,37.613887786865234
1525490181.6192417,1380960,37.448612213134766
1525490245.509008,1381680,37.76388931274414
1525490309.3650725,1382400,38.00555419921875
1525490563.5507529,1385280,37.65833282470703
1525490626.9006839,1386000,37.86249923706055
1525490880.2864838,1388880,37.905555725097656
1525491006.822292,1390320,36.636112213134766
1525491127.7967353,1391760,36.43611145019531
1525491236.4723191,1393200,37.89444351196289
1525491298.2244225,1393920,35.988887786865234
1525491361.801496,1394640,39.07638931274414
1525491489.018959,1396080,36.94166564941406
1525491552.8290274,1396800,38.82083511352539
1525491870.8103013,1400400,36.63472366333008
1525492060.8356056,1402560,38.98611068725586
1525492187.0641544,1404000,36.622222900390625
1525492377.5072582,1406160,37.45138931274414
1525492566.7733665,1408320,37.209720611572266
1525492756.2005918,1410480,37.959720611572266
1525492883.3261285,1411920,38.098609924316406
1525493264.2877727,1416240,37.9819450378418
1525493327.5381317,1416960,37.30555725097656
1525493454.328925,1418400,37.690277099609375
1525493581.2564547,1419840,38.27083206176758
1525494151.456212,1426320,37.07777786254883
1525494214.3401937,1427040,37.20138931274414
1525494277.6644528,1427760,37.2319450378418
1525494341.1224115,1428480,38.30277633666992
1525495099.6178973,1437120,36.62361145019531
1525495226.3479054,1438560,37.608333587646484
1525495352.920584,1440000,36.2680549621582
1525495479.4830947,1441440,36.76250076293945
