,arrival_sec,depart_sec,duration_sec,episode,id,wait_sec,wait_step
0,84.00,11.00,73.00,1,f:0_1.1,22.27,9
1,93.00,22.00,71.00,1,f:0_1.2,16.38,6
2,96.00,33.00,63.00,1,f:0_1.3,15.01,5
3,103.00,0.00,103.00,1,f:0_0.0,30.18,13
4,120.00,0.00,120.00,1,f:0_1.0,70.23,55
5,121.00,11.00,110.00,1,f:0_0.1,24.07,7
6,125.00,66.00,59.00,1,f:0_1.6,9.20,0
7,129.00,33.00,96.00,1,f:0_0.3,14.32,0
8,131.00,22.00,109.00,1,f:0_0.2,25.11,10
9,135.00,44.00,91.00,1,f:0_1.4,42.03,27
10,154.00,44.00,110.00,1,f:0_0.4,34.86,18
11,165.00,55.00,110.00,1,f:0_0.5,21.07,2
12,180.00,99.00,81.00,1,f:0_1.9,20.09,8
13,182.00,110.00,72.00,1,f:0_1.10,27.85,1
14,186.00,110.00,76.00,1,f:0_0.10,10.50,0
15,192.00,99.00,93.00,1,f:0_0.9,19.83,5
16,198.00,121.00,77.00,1,f:0_1.11,26.29,10
17,200.00,132.00,68.00,1,f:0_1.12,20.65,8
18,202.00,144.00,58.00,1,f:0_1.13,9.05,0
19,225.00,144.00,81.00,1,f:0_0.13,18.70,1
20,232.00,166.00,66.00,1,f:0_1.15,20.78,9
21,235.00,132.00,103.00,1,f:0_0.12,24.05,8
22,244.00,166.00,78.00,1,f:0_0.15,17.19,3
23,244.00,155.00,89.00,1,f:0_1.14,30.08,18
24,253.00,177.00,76.00,1,f:0_1.16,26.32,7
25,262.00,188.00,74.00,1,f:0_1.17,18.24,3
26,264.00,199.00,65.00,1,f:0_1.18,17.38,7
27,270.00,177.00,93.00,1,f:0_0.16,29.55,16
28,270.00,210.00,60.00,1,f:0_1.19,8.72,0
29,303.00,221.00,82.00,1,f:0_1.20,28.30,17
30,307.00,210.00,97.00,1,f:0_0.19,29.98,16
31,325.00,243.00,82.00,1,f:0_1.22,26.47,12
32,341.00,254.00,87.00,1,f:0_1.23,30.60,19
33,343.00,265.00,78.00,1,f:0_1.24,28.37,12
34,358.00,299.00,59.00,1,f:0_1.27,9.54,0
35,361.00,288.00,73.00,1,f:0_1.26,20.12,4
36,363.00,276.00,87.00,1,f:0_1.25,31.19,12
37,371.00,300.00,71.00,1,f:1_1.0,7.74,0
38,378.00,265.00,113.00,1,f:0_0.24,43.81,29
39,382.00,77.00,305.00,1,f:0_1.7,251.01,241
40,386.00,288.00,98.00,1,f:0_0.26,24.44,10
41,395.00,88.00,307.00,1,f:0_1.8,236.86,223
42,396.00,322.00,74.00,1,f:1_1.2,8.54,0
43,396.00,311.00,85.00,1,f:1_2.1,35.78,20
44,396.00,300.00,96.00,1,f:1_3.0,16.64,0
45,401.00,322.00,79.00,1,f:1_3.2,12.79,2
46,406.00,311.00,95.00,1,f:1_1.1,22.09,8
47,408.00,333.00,75.00,1,f:1_1.3,17.46,2
48,409.00,344.00,65.00,1,f:1_2.4,10.68,0
49,414.00,355.00,59.00,1,f:1_2.5,9.84,0
50,415.00,299.00,116.00,1,f:0_0.27,48.36,28
51,416.00,311.00,105.00,1,f:1_3.1,20.95,4
52,417.00,344.00,73.00,1,f:1_1.4,13.27,1
53,421.00,311.00,110.00,1,f:1_0.1,44.09,31
54,436.00,355.00,81.00,1,f:1_1.5,18.89,6
55,437.00,55.00,382.00,1,f:0_1.5,325.78,309
56,438.00,366.00,72.00,1,f:1_1.6,8.53,0
57,440.00,333.00,107.00,1,f:1_2.3,49.61,32
58,444.00,333.00,111.00,1,f:1_3.3,34.78,22
59,446.00,377.00,69.00,1,f:1_1.7,8.23,0
60,449.00,388.00,61.00,1,f:1_2.8,7.30,0
61,459.00,388.00,71.00,1,f:1_1.8,16.34,7
62,459.00,366.00,93.00,1,f:1_3.6,11.11,0
63,461.00,355.00,106.00,1,f:1_3.5,21.20,8
64,463.00,333.00,130.00,1,f:1_0.3,50.51,35
65,470.00,399.00,71.00,1,f:1_1.9,8.95,0
66,471.00,322.00,149.00,1,f:1_2.2,42.42,22
67,476.00,421.00,55.00,1,f:1_2.11,11.92,0
68,482.00,388.00,94.00,1,f:1_3.8,15.17,2
69,486.00,188.00,298.00,1,f:0_0.17,220.54,195
70,487.00,410.00,77.00,1,f:1_2.10,18.22,6
71,491.00,410.00,81.00,1,f:1_1.10,13.93,2
72,492.00,77.00,415.00,1,f:0_0.7,331.98,303
73,495.00,199.00,296.00,1,f:0_0.18,211.68,184
74,497.00,399.00,98.00,1,f:1_2.9,30.88,16
75,497.00,221.00,276.00,1,f:0_0.20,201.11,166
76,499.00,366.00,133.00,1,f:1_2.6,84.97,70
77,501.00,88.00,413.00,1,f:0_0.8,313.21,291
78,503.00,432.00,71.00,1,f:1_1.12,15.85,0
79,509.00,421.00,88.00,1,f:1_1.11,22.30,10
80,510.00,344.00,166.00,1,f:1_0.4,93.97,60
81,512.00,155.00,357.00,1,f:0_0.14,284.76,254
82,516.00,399.00,117.00,1,f:1_3.9,23.80,5
83,517.00,421.00,96.00,1,f:1_3.11,27.14,7
84,520.00,243.00,277.00,1,f:0_0.22,196.80,166
85,521.00,444.00,77.00,1,f:1_1.13,22.06,3
86,524.00,399.00,125.00,1,f:1_0.9,46.49,14
87,525.00,444.00,81.00,1,f:1_2.13,18.02,8
88,526.00,432.00,94.00,1,f:1_0.12,23.29,5
89,533.00,254.00,279.00,1,f:0_0.23,176.31,137
90,534.00,455.00,79.00,1,f:1_1.14,13.68,0
91,534.00,410.00,124.00,1,f:1_3.10,33.11,3
92,537.00,388.00,149.00,1,f:1_0.8,52.70,15
93,539.00,410.00,129.00,1,f:1_0.10,36.80,1
94,539.00,432.00,107.00,1,f:1_2.12,37.25,15
95,545.00,355.00,190.00,1,f:1_0.5,119.87,87
96,548.00,455.00,93.00,1,f:1_2.14,37.90,15
97,549.00,432.00,117.00,1,f:1_3.12,31.78,13
98,551.00,121.00,430.00,1,f:0_0.11,309.83,270
99,552.00,300.00,252.00,1,f:1_0.0,145.67,102
100,556.00,477.00,79.00,1,f:1_2.16,32.17,9
101,561.00,455.00,106.00,1,f:1_3.14,25.78,5
102,567.00,300.00,267.00,1,f:1_2.0,163.90,141
103,569.00,466.00,103.00,1,f:1_1.15,24.61,11
104,570.00,488.00,82.00,1,f:1_1.17,23.84,4
105,572.00,477.00,95.00,1,f:1_1.16,25.10,4
106,574.00,466.00,108.00,1,f:1_2.15,48.99,35
107,574.00,444.00,130.00,1,f:1_3.13,39.97,10
108,576.00,444.00,132.00,1,f:1_0.13,30.76,2
109,578.00,455.00,123.00,1,f:1_0.14,33.81,9
110,578.00,232.00,346.00,1,f:0_1.21,234.72,208
111,579.00,477.00,102.00,1,f:1_0.16,25.32,5
112,582.00,499.00,83.00,1,f:1_2.18,24.28,15
113,588.00,499.00,89.00,1,f:1_1.18,12.80,3
114,588.00,477.00,111.00,1,f:1_3.16,29.59,10
115,595.00,377.00,218.00,1,f:1_2.7,80.62,42
116,597.00,466.00,131.00,1,f:1_0.15,35.85,15
117,599.00,521.00,78.00,1,f:1_1.20,15.18,0
118,599.00,532.00,67.00,1,f:1_2.21,11.80,0
119,601.00,421.00,180.00,1,f:1_0.11,65.76,34
120,604.00,366.00,238.00,1,f:1_0.6,135.76,93
121,604.00,488.00,116.00,1,f:1_2.17,47.34,27
122,606.00,510.00,96.00,1,f:1_1.19,12.02,0
123,608.00,488.00,120.00,1,f:1_3.17,27.66,2
124,609.00,488.00,121.00,1,f:1_0.17,21.76,4
125,609.00,510.00,99.00,1,f:1_2.19,50.97,32
126,611.00,532.00,79.00,1,f:1_1.21,9.57,0
127,614.00,510.00,104.00,1,f:1_3.19,26.50,8
128,617.00,232.00,385.00,1,f:0_0.21,259.82,215
129,619.00,322.00,297.00,1,f:1_0.2,161.86,117
130,622.00,543.00,79.00,1,f:1_2.22,29.59,2
131,623.00,543.00,80.00,1,f:1_1.22,17.66,4
132,623.00,521.00,102.00,1,f:1_2.20,45.05,32
133,628.00,510.00,118.00,1,f:1_0.19,40.07,22
134,633.00,554.00,79.00,1,f:1_1.23,9.69,1
135,634.00,565.00,69.00,1,f:1_1.24,10.24,0
136,636.00,532.00,104.00,1,f:1_0.21,31.75,2
137,642.00,565.00,77.00,1,f:1_2.24,23.46,13
138,646.00,521.00,125.00,1,f:1_0.20,24.21,10
139,652.00,499.00,153.00,1,f:1_0.18,41.46,21
140,653.00,576.00,77.00,1,f:1_1.25,13.83,0
141,655.00,543.00,112.00,1,f:1_0.22,24.62,5
142,655.00,543.00,112.00,1,f:1_3.22,19.58,1
143,659.00,565.00,94.00,1,f:1_0.24,22.23,2
144,662.00,521.00,141.00,1,f:1_3.20,57.77,34
145,663.00,588.00,75.00,1,f:1_1.26,13.09,1
146,667.00,576.00,91.00,1,f:1_2.25,36.88,27
147,672.00,276.00,396.00,1,f:0_0.25,271.00,241
148,673.00,599.00,74.00,1,f:1_2.27,28.29,8
149,674.00,377.00,297.00,1,f:1_0.7,159.88,116
150,676.00,588.00,88.00,1,f:1_2.26,38.74,27
151,679.00,600.00,79.00,1,f:2_1.0,15.09,2
152,685.00,576.00,109.00,1,f:1_0.25,26.85,13
153,687.00,588.00,99.00,1,f:1_0.26,26.01,7
154,689.00,611.00,78.00,1,f:2_3.1,9.65,0
155,689.00,599.00,90.00,1,f:1_1.27,22.48,4
156,690.00,611.00,79.00,1,f:2_1.1,20.51,3
157,693.00,622.00,71.00,1,f:2_1.2,12.01,0
158,693.00,600.00,93.00,1,f:2_4.0,39.71,22
159,696.00,611.00,85.00,1,f:2_2.1,21.60,9
160,696.00,611.00,85.00,1,f:2_4.1,29.36,17
161,703.00,588.00,115.00,1,f:1_3.26,39.06,15
162,706.00,622.00,84.00,1,f:2_6.2,22.74,9
163,706.00,554.00,152.00,1,f:1_3.23,61.30,31
164,708.00,600.00,108.00,1,f:2_2.0,38.88,20
165,708.00,622.00,86.00,1,f:2_4.2,31.69,9
166,709.00,644.00,65.00,1,f:2_2.4,8.08,0
167,710.00,554.00,156.00,1,f:1_2.23,68.86,52
168,715.00,633.00,82.00,1,f:2_1.3,19.13,4
169,716.00,633.00,83.00,1,f:2_4.3,26.55,11
170,716.00,554.00,162.00,1,f:1_0.23,50.35,19
171,718.00,622.00,96.00,1,f:2_3.2,19.25,6
172,721.00,66.00,655.00,1,f:0_0.6,543.38,512
173,723.00,622.00,101.00,1,f:2_2.2,32.58,15
174,724.00,655.00,69.00,1,f:2_2.5,17.32,3
175,725.00,599.00,126.00,1,f:1_3.27,39.83,13
176,727.00,611.00,116.00,1,f:2_0.1,35.67,6
177,727.00,466.00,261.00,1,f:1_3.15,161.36,132
178,733.00,633.00,100.00,1,f:2_2.3,37.04,18
179,733.00,644.00,89.00,1,f:2_4.4,36.31,18
180,733.00,499.00,234.00,1,f:1_3.18,157.26,135
181,737.00,677.00,60.00,1,f:2_2.7,11.99,2
182,738.00,677.00,61.00,1,f:2_4.7,10.30,1
183,739.00,644.00,95.00,1,f:2_1.4,26.20,5
184,740.00,644.00,96.00,1,f:2_6.4,18.16,6
185,741.00,655.00,86.00,1,f:2_1.5,22.01,7
186,742.00,666.00,76.00,1,f:2_4.6,11.72,0
187,745.00,666.00,79.00,1,f:2_1.6,17.11,1
188,745.00,644.00,101.00,1,f:2_5.4,15.97,2
189,746.00,633.00,113.00,1,f:2_0.3,44.32,22
190,747.00,655.00,92.00,1,f:2_4.5,38.07,22
191,748.00,666.00,82.00,1,f:2_2.6,26.11,14
192,748.00,655.00,93.00,1,f:2_6.5,31.13,9
193,748.00,655.00,93.00,1,f:2_5.5,24.78,11
194,749.00,599.00,150.00,1,f:1_0.27,81.09,57
195,749.00,532.00,217.00,1,f:1_3.21,52.76,12
196,750.00,633.00,117.00,1,f:2_3.3,26.28,3
197,752.00,688.00,64.00,1,f:2_2.8,8.26,0
198,754.00,633.00,121.00,1,f:2_6.3,71.05,47
199,755.00,600.00,155.00,1,f:2_0.0,82.90,55
200,757.00,655.00,102.00,1,f:2_0.5,33.76,13
201,765.00,699.00,66.00,1,f:2_1.9,11.97,0
202,766.00,677.00,89.00,1,f:2_5.7,17.83,2
203,768.00,688.00,80.00,1,f:2_1.8,16.67,5
204,768.00,699.00,69.00,1,f:2_6.9,11.12,1
205,768.00,644.00,124.00,1,f:2_3.4,42.70,17
206,770.00,677.00,93.00,1,f:2_1.7,25.98,11
207,772.00,688.00,84.00,1,f:2_4.8,25.63,15
208,775.00,699.00,76.00,1,f:2_2.9,17.26,3
209,776.00,666.00,110.00,1,f:2_3.6,38.99,15
210,778.00,644.00,134.00,1,f:2_0.4,46.52,21
211,778.00,688.00,90.00,1,f:2_6.8,35.64,13
212,780.00,710.00,70.00,1,f:2_2.10,14.44,5
213,783.00,622.00,161.00,1,f:2_5.2,56.74,30
214,785.00,666.00,119.00,1,f:2_6.6,45.49,22
215,785.00,633.00,152.00,1,f:2_5.3,60.46,25
216,786.00,710.00,76.00,1,f:2_1.10,17.59,7
217,787.00,699.00,88.00,1,f:2_4.9,34.62,20
218,788.00,688.00,100.00,1,f:2_0.8,25.76,6
219,788.00,721.00,67.00,1,f:2_4.11,16.34,0
220,790.00,688.00,102.00,1,f:2_3.8,18.25,3
221,790.00,721.00,69.00,1,f:2_1.11,9.80,0
222,795.00,721.00,74.00,1,f:2_2.11,21.20,13
223,798.00,710.00,88.00,1,f:2_5.10,23.53,5
224,804.00,710.00,94.00,1,f:2_3.10,16.74,3
225,804.00,677.00,127.00,1,f:2_6.7,59.69,45
226,806.00,744.00,62.00,1,f:2_4.13,12.96,0
227,809.00,666.00,143.00,1,f:2_0.6,37.56,10
228,815.00,710.00,105.00,1,f:2_0.10,30.38,0
229,816.00,721.00,95.00,1,f:2_5.11,22.71,0
230,817.00,744.00,73.00,1,f:2_2.13,11.52,0
231,821.00,699.00,122.00,1,f:2_3.9,29.30,7
232,821.00,699.00,122.00,1,f:2_5.9,23.75,4
233,823.00,732.00,91.00,1,f:2_1.12,24.04,11
234,823.00,565.00,258.00,1,f:1_3.24,60.70,16
235,826.00,732.00,94.00,1,f:2_2.12,32.88,17
236,826.00,755.00,71.00,1,f:2_4.14,19.74,7
237,827.00,699.00,128.00,1,f:2_7.9,25.59,5
238,830.00,755.00,75.00,1,f:2_1.14,8.87,0
239,831.00,744.00,87.00,1,f:2_6.13,25.49,12
240,831.00,576.00,255.00,1,f:1_3.25,46.90,10
241,833.00,721.00,112.00,1,f:2_6.11,48.49,33
242,834.00,755.00,79.00,1,f:2_2.14,15.26,0
243,834.00,666.00,168.00,1,f:2_5.6,80.96,51
244,836.00,755.00,81.00,1,f:2_6.14,16.28,0
245,839.00,744.00,95.00,1,f:2_1.13,27.64,13
246,839.00,744.00,95.00,1,f:2_5.13,12.06,0
247,840.00,721.00,119.00,1,f:2_3.11,22.51,2
248,841.00,677.00,164.00,1,f:2_0.7,66.45,32
249,844.00,732.00,112.00,1,f:2_4.12,55.12,30
250,850.00,699.00,151.00,1,f:2_0.9,45.53,19
251,850.00,710.00,140.00,1,f:2_4.10,67.94,52
252,852.00,777.00,75.00,1,f:2_1.16,20.13,0
253,852.00,755.00,97.00,1,f:2_5.14,22.91,4
254,855.00,766.00,89.00,1,f:2_1.15,13.54,0
255,855.00,600.00,255.00,1,f:2_5.0,53.48,12
256,855.00,732.00,123.00,1,f:2_7.12,17.30,0
257,856.00,732.00,124.00,1,f:2_6.12,52.28,30
258,857.00,744.00,113.00,1,f:2_0.13,19.27,0
259,859.00,766.00,93.00,1,f:2_4.15,26.07,2
260,862.00,732.00,130.00,1,f:2_3.12,56.66,31
261,862.00,788.00,74.00,1,f:2_2.17,11.59,0
262,862.00,766.00,96.00,1,f:2_5.15,22.82,2
263,862.00,777.00,85.00,1,f:2_6.16,25.21,8
264,866.00,744.00,122.00,1,f:2_3.13,38.72,17
265,870.00,766.00,104.00,1,f:2_2.15,19.92,0
266,870.00,777.00,93.00,1,f:2_4.16,29.21,10
267,871.00,755.00,116.00,1,f:2_3.14,28.90,17
268,872.00,777.00,95.00,1,f:2_2.16,29.91,3
269,875.00,799.00,76.00,1,f:2_4.18,20.78,3
270,875.00,688.00,187.00,1,f:2_5.8,78.21,52
271,877.00,766.00,111.00,1,f:2_3.15,29.98,10
272,879.00,732.00,147.00,1,f:2_0.12,43.26,23
273,879.00,766.00,113.00,1,f:2_6.15,34.65,5
274,880.00,721.00,159.00,1,f:2_0.11,61.90,22
275,880.00,777.00,103.00,1,f:2_3.16,23.23,2
276,882.00,777.00,105.00,1,f:2_5.16,31.28,9
277,882.00,755.00,127.00,1,f:2_0.14,41.80,17
278,882.00,788.00,94.00,1,f:2_4.17,29.70,7
279,887.00,788.00,99.00,1,f:2_5.17,27.93,1
280,888.00,810.00,78.00,1,f:2_2.19,16.04,3
281,888.00,755.00,133.00,1,f:2_7.14,27.72,10
282,890.00,622.00,268.00,1,f:2_0.2,186.59,150
283,890.00,766.00,124.00,1,f:2_7.15,24.34,0
284,891.00,810.00,81.00,1,f:2_6.19,19.91,1
285,893.00,799.00,94.00,1,f:2_5.18,21.87,2
286,895.00,810.00,85.00,1,f:2_3.19,19.15,2
287,896.00,766.00,130.00,1,f:2_0.15,32.93,17
288,898.00,788.00,110.00,1,f:2_1.17,33.48,14
289,898.00,832.00,66.00,1,f:2_4.21,10.71,0
290,898.00,810.00,88.00,1,f:2_5.19,20.52,3
291,898.00,777.00,121.00,1,f:2_7.16,19.79,2
292,900.00,799.00,101.00,1,f:2_6.18,29.36,0
293,900.00,810.00,90.00,1,f:2_7.19,21.79,0
294,901.00,799.00,102.00,1,f:2_2.18,20.42,3
295,903.00,788.00,115.00,1,f:2_0.17,21.36,4
296,905.00,832.00,73.00,1,f:2_2.21,13.30,0
297,905.00,732.00,173.00,1,f:2_5.12,86.34,46
298,906.00,788.00,118.00,1,f:2_3.17,34.73,19
299,907.00,777.00,130.00,1,f:2_0.16,38.21,9
300,908.00,799.00,109.00,1,f:2_7.18,28.86,6
301,909.00,788.00,121.00,1,f:2_6.17,43.78,13
302,913.00,810.00,103.00,1,f:2_1.19,34.45,6
303,914.00,832.00,82.00,1,f:2_1.21,30.09,0
304,918.00,799.00,119.00,1,f:2_3.18,27.38,9
305,919.00,611.00,308.00,1,f:2_5.1,91.97,45
306,921.00,854.00,67.00,1,f:2_4.23,10.29,0
307,923.00,799.00,124.00,1,f:2_1.18,56.45,36
308,925.00,821.00,104.00,1,f:2_3.20,13.91,0
309,925.00,821.00,104.00,1,f:2_6.20,21.36,5
310,926.00,821.00,105.00,1,f:2_1.20,29.52,14
311,929.00,865.00,64.00,1,f:2_2.24,11.60,0
312,932.00,843.00,89.00,1,f:2_6.22,17.31,3
313,933.00,832.00,101.00,1,f:2_3.21,16.85,1
314,934.00,821.00,113.00,1,f:2_2.20,16.20,0
315,935.00,832.00,103.00,1,f:2_5.21,22.09,8
316,935.00,710.00,225.00,1,f:2_6.10,154.11,128
317,936.00,843.00,93.00,1,f:2_2.22,30.11,16
318,937.00,843.00,94.00,1,f:2_4.22,40.15,23
319,941.00,843.00,98.00,1,f:2_1.22,41.88,20
320,942.00,854.00,88.00,1,f:2_5.23,11.29,0
321,943.00,799.00,144.00,1,f:2_0.18,62.83,35
322,945.00,821.00,124.00,1,f:2_0.20,49.80,22
323,947.00,865.00,82.00,1,f:2_4.24,23.87,8
324,949.00,843.00,106.00,1,f:2_0.22,21.71,0
325,950.00,843.00,107.00,1,f:2_5.22,17.90,1
326,952.00,600.00,352.00,1,f:2_6.0,285.88,264
327,956.00,611.00,345.00,1,f:2_6.1,277.46,251
328,958.00,843.00,115.00,1,f:2_3.22,32.45,16
329,958.00,832.00,126.00,1,f:2_6.21,33.69,7
330,959.00,810.00,149.00,1,f:2_0.19,43.41,11
331,959.00,854.00,105.00,1,f:2_3.23,21.18,0
332,959.00,865.00,94.00,1,f:2_6.24,35.44,18
333,961.00,854.00,107.00,1,f:2_2.23,21.67,3
334,962.00,865.00,97.00,1,f:2_5.24,22.89,4
335,962.00,876.00,86.00,1,f:2_6.25,25.64,14
336,963.00,854.00,109.00,1,f:2_1.23,25.38,0
337,964.00,854.00,110.00,1,f:2_6.23,22.61,2
338,965.00,888.00,77.00,1,f:2_2.26,10.58,0
339,967.00,888.00,79.00,1,f:2_1.26,13.15,0
340,969.00,876.00,93.00,1,f:2_2.25,23.04,8
341,971.00,876.00,95.00,1,f:2_4.25,32.94,9
342,971.00,821.00,150.00,1,f:2_5.20,48.37,19
343,973.00,899.00,74.00,1,f:2_2.27,17.48,0
344,973.00,888.00,85.00,1,f:2_6.26,20.96,3
345,975.00,900.00,75.00,1,f:3_2.0,18.45,0
346,975.00,899.00,76.00,1,f:2_4.27,26.49,6
347,979.00,865.00,114.00,1,f:2_1.24,39.92,12
348,981.00,911.00,70.00,1,f:3_4.1,17.14,3
349,982.00,900.00,82.00,1,f:3_9.0,33.54,24
350,984.00,865.00,119.00,1,f:2_3.24,33.73,6
351,986.00,900.00,86.00,1,f:3_1.0,21.92,2
352,986.00,900.00,86.00,1,f:3_6.0,28.70,6
353,987.00,876.00,111.00,1,f:2_3.25,37.47,6
354,988.00,888.00,100.00,1,f:2_5.26,12.65,0
355,989.00,911.00,78.00,1,f:3_9.1,18.38,8
356,990.00,911.00,79.00,1,f:3_2.1,14.88,4
357,991.00,810.00,181.00,1,f:2_4.19,116.19,95
358,993.00,922.00,71.00,1,f:3_4.2,14.24,0
359,999.00,876.00,123.00,1,f:2_5.25,31.49,6
360,1000.00,865.00,135.00,1,f:2_0.24,37.46,5
361,1003.00,922.00,81.00,1,f:3_2.2,19.74,5
362,1004.00,821.00,183.00,1,f:2_4.20,129.29,108
363,1005.00,899.00,106.00,1,f:2_5.27,28.44,5
364,1005.00,888.00,117.00,1,f:2_3.26,18.07,0
365,1006.00,899.00,107.00,1,f:2_3.27,33.06,5
366,1007.00,899.00,108.00,1,f:2_6.27,38.29,22
367,1008.00,922.00,86.00,1,f:3_6.2,15.63,4
368,1010.00,900.00,110.00,1,f:3_8.0,38.55,23
369,1010.00,888.00,122.00,1,f:2_4.26,75.57,59
370,1012.00,900.00,112.00,1,f:3_3.0,35.53,6
371,1013.00,933.00,80.00,1,f:3_9.3,20.52,7
372,1014.00,911.00,103.00,1,f:3_6.1,29.12,12
373,1015.00,900.00,115.00,1,f:3_0.0,22.89,4
374,1016.00,911.00,105.00,1,f:3_3.1,18.67,0
375,1017.00,900.00,117.00,1,f:3_5.0,28.59,5
376,1017.00,854.00,163.00,1,f:2_0.23,38.44,7
377,1017.00,600.00,417.00,1,f:2_3.0,340.46,312
378,1018.00,922.00,96.00,1,f:3_5.2,28.76,4
379,1019.00,911.00,108.00,1,f:3_1.1,31.59,10
380,1019.00,922.00,97.00,1,f:3_3.2,24.59,5
381,1019.00,911.00,108.00,1,f:3_8.1,41.52,26
382,1020.00,922.00,98.00,1,f:3_7.2,20.32,2
383,1022.00,922.00,100.00,1,f:3_1.2,35.10,14
384,1022.00,900.00,122.00,1,f:3_4.0,70.46,46
385,1024.00,832.00,192.00,1,f:2_0.21,92.40,68
386,1024.00,911.00,113.00,1,f:3_5.1,23.57,5
387,1025.00,899.00,126.00,1,f:2_1.27,67.71,50
388,1025.00,944.00,81.00,1,f:3_8.4,17.83,4
389,1030.00,922.00,108.00,1,f:3_8.2,34.91,21
390,1031.00,876.00,155.00,1,f:2_1.25,65.62,45
391,1033.00,876.00,157.00,1,f:2_0.25,69.30,36
392,1033.00,611.00,422.00,1,f:2_7.1,338.04,320
393,1036.00,888.00,148.00,1,f:2_0.26,70.46,41
394,1038.00,977.00,61.00,1,f:3_9.7,11.91,3
395,1039.00,933.00,106.00,1,f:3_1.3,34.92,11
396,1041.00,899.00,142.00,1,f:2_7.27,42.15,21
397,1042.00,933.00,109.00,1,f:3_5.3,22.16,7
398,1043.00,944.00,99.00,1,f:3_2.4,41.22,20
399,1046.00,966.00,80.00,1,f:3_4.6,14.24,3
400,1047.00,966.00,81.00,1,f:3_9.6,26.68,14
401,1047.00,344.00,703.00,1,f:1_3.4,603.25,571
402,1048.00,955.00,93.00,1,f:3_2.5,24.18,8
403,1050.00,944.00,106.00,1,f:3_5.4,26.80,6
404,1051.00,966.00,85.00,1,f:3_2.6,19.73,2
405,1052.00,933.00,119.00,1,f:3_4.3,49.38,31
406,1052.00,977.00,75.00,1,f:3_2.7,13.73,0
407,1053.00,988.00,65.00,1,f:3_4.8,17.88,0
408,1054.00,966.00,88.00,1,f:3_1.6,18.92,1
409,1064.00,988.00,76.00,1,f:3_2.8,8.75,0
410,1064.00,933.00,131.00,1,f:3_3.3,45.49,31
411,1065.00,999.00,66.00,1,f:3_2.9,14.23,1
412,1068.00,977.00,91.00,1,f:3_4.7,20.80,5
413,1068.00,933.00,135.00,1,f:3_8.3,55.59,37
414,1070.00,999.00,71.00,1,f:3_8.9,14.38,0
415,1072.00,911.00,161.00,1,f:3_0.1,29.64,7
416,1072.00,999.00,73.00,1,f:3_4.9,15.79,5
417,1072.00,955.00,117.00,1,f:3_3.5,40.50,22
418,1072.00,977.00,95.00,1,f:3_5.7,11.68,0
419,1075.00,966.00,109.00,1,f:3_8.6,37.13,10
420,1078.00,988.00,90.00,1,f:3_5.8,14.21,0
421,1080.00,922.00,158.00,1,f:3_0.2,30.64,2
422,1080.00,955.00,125.00,1,f:3_8.5,35.61,8
423,1081.00,1010.00,71.00,1,f:3_2.10,20.01,0
424,1082.00,966.00,116.00,1,f:3_3.6,25.86,5
425,1082.00,988.00,94.00,1,f:3_8.8,24.27,4
426,1083.00,988.00,95.00,1,f:3_6.8,24.95,5
427,1084.00,977.00,107.00,1,f:3_3.7,22.84,0
428,1084.00,977.00,107.00,1,f:3_7.7,16.77,1
429,1086.00,1010.00,76.00,1,f:3_4.10,18.01,8
430,1089.00,999.00,90.00,1,f:3_3.9,18.51,0
431,1091.00,988.00,103.00,1,f:3_1.8,21.21,0
432,1091.00,1010.00,81.00,1,f:3_6.10,29.03,13
433,1092.00,1021.00,71.00,1,f:3_9.11,18.73,4
434,1093.00,933.00,160.00,1,f:3_6.3,96.87,78
435,1094.00,955.00,139.00,1,f:3_0.5,49.68,18
436,1094.00,944.00,150.00,1,f:3_3.4,62.42,44
437,1095.00,999.00,96.00,1,f:3_5.9,14.14,0
438,1098.00,899.00,199.00,1,f:2_0.27,98.27,59
439,1100.00,988.00,112.00,1,f:3_7.8,18.79,0
440,1103.00,933.00,170.00,1,f:3_7.3,80.27,52
441,1104.00,1032.00,72.00,1,f:3_9.12,12.44,2
442,1104.00,977.00,127.00,1,f:3_8.7,53.95,33
443,1104.00,999.00,105.00,1,f:3_6.9,24.41,6
444,1107.00,999.00,108.00,1,f:3_1.9,41.51,16
445,1108.00,988.00,120.00,1,f:3_3.8,36.63,15
446,1108.00,944.00,164.00,1,f:3_4.4,112.06,90
447,1109.00,1010.00,99.00,1,f:3_3.10,21.22,0
448,1109.00,955.00,154.00,1,f:3_7.5,65.18,31
449,1110.00,1044.00,66.00,1,f:3_4.13,11.20,1
450,1111.00,966.00,145.00,1,f:3_0.6,35.87,8
451,1113.00,1010.00,103.00,1,f:3_1.10,24.14,5
452,1113.00,966.00,147.00,1,f:3_5.6,60.92,35
453,1117.00,1021.00,96.00,1,f:3_2.11,24.92,9
454,1117.00,1021.00,96.00,1,f:3_4.11,26.66,4
455,1122.00,1032.00,90.00,1,f:3_2.12,15.99,0
456,1123.00,1032.00,91.00,1,f:3_3.12,12.87,0
457,1123.00,1010.00,113.00,1,f:3_8.10,35.05,13
458,1124.00,1032.00,92.00,1,f:3_4.12,29.19,11
459,1125.00,999.00,126.00,1,f:3_7.9,63.05,29
460,1127.00,933.00,194.00,1,f:3_2.3,114.50,97
