,agent,avg_reward,std_reward,step,test_id
0,iqll,-99.74444444444444,60.16979421439357,720,-1
1,iqll,-160.8388888888889,99.45266399922734,1440,-1
2,iqll,-151.84722222222223,92.29401384859123,2160,-1
3,iqll,-111.64166666666667,65.94344746742385,2880,-1
4,iqll,-166.35694444444445,106.6338834079655,3600,-1
5,iqll,-125.58194444444445,75.15575646317765,4320,-1
6,iqll,-124.6625,78.44999280769743,5040,-1
7,iqll,-120.54444444444445,69.92965292366816,5760,-1
8,iqll,-137.23472222222222,80.50522181083491,6480,-1
9,iqll,-123.55694444444444,81.85535740016059,7200,-1
10,iqll,-105.06388888888888,53.60909257858004,7920,-1
11,iqll,-105.75555555555556,61.77242033124691,8640,-1
12,iqll,-135.2125,84.54548814674986,9360,-1
13,iqll,-157.60416666666666,94.6002127926606,10080,-1
14,iqll,-137.12916666666666,78.03402914665571,10800,-1
15,iqll,-135.00416666666666,85.82694949965695,11520,-1
16,iqll,-160.70833333333334,100.2402305436517,12240,-1
17,iqll,-151.25555555555556,92.19750070258124,12960,-1
18,iqll,-141.76944444444445,80.49226781169193,13680,-1
19,iqll,-157.6611111111111,96.38590917584541,14400,-1
20,iqll,-119.39305555555555,69.59318059341751,15120,-1
21,iqll,-138.49583333333334,86.69521955534803,15840,-1
22,iqll,-124.33888888888889,75.0866102791295,16560,-1
23,iqll,-140.5875,88.09375125635567,17280,-1
24,iqll,-98.2611111111111,56.399996442955846,18000,-1
25,iqll,-104.70277777777778,53.58755030638652,18720,-1
26,iqll,-122.56388888888888,76.11461625140578,19440,-1
27,iqll,-138.97083333333333,84.08934061378476,20160,-1
28,iqll,-145.29861111111111,82.24731335202715,20880,-1
29,iqll,-155.94861111111112,88.32497679506497,21600,-1
30,iqll,-119.99444444444444,74.57756940276809,22320,-1
31,iqll,-146.39166666666668,85.68383056005632,23040,-1
32,iqll,-115.14444444444445,71.89234793326773,23760,-1
33,iqll,-122.04027777777777,77.49467573059137,24480,-1
34,iqll,-101.17777777777778,55.255960518658135,25200,-1
35,iqll,-104.24305555555556,60.50712154226349,25920,-1
36,iqll,-120.09166666666667,74.95913655304321,26640,-1
37,iqll,-144.14166666666668,85.93978471710422,27360,-1
38,iqll,-129.74027777777778,75.40660551621718,28080,-1
39,iqll,-140.31527777777777,84.53057822751714,28800,-1
40,iqll,-169.34583333333333,110.67752762655921,29520,-1
41,iqll,-129.40416666666667,80.77385601772534,30240,-1
42,iqll,-131.28055555555557,79.84315638746743,30960,-1
43,iqll,-142.4013888888889,88.09716068235804,31680,-1
44,iqll,-133.36527777777778,76.33889109993206,32400,-1
45,iqll,-127.3236111111111,73.23502500142862,33120,-1
46,iqll,-180.3388888888889,115.49088053891667,33840,-1
47,iqll,-121.6625,75.88008620605862,34560,-1
48,iqll,-144.50833333333333,92.86829047096754,35280,-1
49,iqll,-161.63611111111112,99.05215139504872,36000,-1
50,iqll,-121.35694444444445,70.38137444268446,36720,-1
51,iqll,-94.25,56.01533768134899,37440,-1
52,iqll,-137.00277777777777,85.95749914318482,38160,-1
53,iqll,-170.1861111111111,113.38569293634148,38880,-1
54,iqll,-139.15,83.15988449299873,39600,-1
55,iqll,-136.86666666666667,91.13786260385965,40320,-1
56,iqll,-97.14583333333333,58.30217843628716,41040,-1
57,iqll,-153.28194444444443,102.68960623915386,41760,-1
58,iqll,-158.51944444444445,104.93037193895252,42480,-1
59,iqll,-116.00416666666666,67.38464409950286,43200,-1
60,iqll,-125.525,82.38602859910978,43920,-1
61,iqll,-134.74305555555554,91.93112960615451,44640,-1
62,iqll,-113.64305555555555,68.39029399619366,45360,-1
63,iqll,-100.06944444444444,61.43927136903582,46080,-1
64,iqll,-144.6125,96.01577479985602,46800,-1
65,iqll,-104.40972222222223,67.28810498256776,47520,-1
66,iqll,-93.98472222222222,58.48030095615822,48240,-1
67,iqll,-162.15555555555557,101.41729373798043,48960,-1
68,iqll,-130.10416666666666,80.67597387336993,49680,-1
69,iqll,-132.46805555555557,83.68052064314624,50400,-1
70,iqll,-116.54027777777777,73.15198060606087,51120,-1
71,iqll,-101.25555555555556,67.74069203975327,51840,-1
72,iqll,-135.78333333333333,82.471023530827,52560,-1
73,iqll,-148.5402777777778,102.07433859654854,53280,-1
74,iqll,-143.4,94.11428336513715,54000,-1
75,iqll,-172.46805555555557,114.8512399275071,54720,-1
76,iqll,-123.7375,78.16271656241655,55440,-1
77,iqll,-118.48472222222222,70.61074666343137,56160,-1
78,iqll,-90.96527777777777,55.9872521693858,56880,-1
79,iqll,-133.44861111111112,87.43812176024755,57600,-1
80,iqll,-125.95416666666667,76.06184880575806,58320,-1
81,iqll,-87.15,52.16144542560998,59040,-1
82,iqll,-144.23472222222222,95.12993549719572,59760,-1
83,iqll,-134.7277777777778,92.48683573325782,60480,-1
84,iqll,-120.93472222222222,77.0352366339987,61200,-1
85,iqll,-135.23472222222222,88.45619860781414,61920,-1
86,iqll,-92.05833333333334,54.607508005360906,62640,-1
87,iqll,-148.3986111111111,100.2272459534049,63360,-1
88,iqll,-140.76527777777778,85.06704326543176,64080,-1
89,iqll,-144.8486111111111,91.78746963177666,64800,-1
90,iqll,-112.53888888888889,78.24028969845884,65520,-1
91,iqll,-107.38472222222222,72.55574898678913,66240,-1
92,iqll,-84.3875,48.32920797768158,66960,-1
93,iqll,-107.36944444444444,74.59468002867393,67680,-1
94,iqll,-149.275,96.05546394025578,68400,-1
95,iqll,-129.175,81.34957103963937,69120,-1
96,iqll,-135.65416666666667,89.6472941239723,69840,-1
97,iqll,-144.27777777777777,90.49246779923212,70560,-1
98,iqll,-92.93194444444444,56.01846998582226,71280,-1
99,iqll,-88.09583333333333,52.13700417995947,72000,-1
100,iqll,-129.73611111111111,82.69505444294107,72720,-1
101,iqll,-98.9888888888889,59.18382276047408,73440,-1
102,iqll,-103.73194444444445,68.51134603193857,74160,-1
103,iqll,-113.51805555555555,72.81778786500226,74880,-1
104,iqll,-95.47777777777777,70.61100052443479,75600,-1
105,iqll,-115.72361111111111,78.64408219782118,76320,-1
106,iqll,-86.6986111111111,56.89087505688108,77040,-1
107,iqll,-115.22777777777777,68.42752293530526,77760,-1
108,iqll,-103.59027777777777,68.50040685143212,78480,-1
109,iqll,-112.12777777777778,71.70640607950942,79200,-1
110,iqll,-91.84444444444445,56.92105373255744,79920,-1
111,iqll,-142.42777777777778,99.85977838702713,80640,-1
112,iqll,-76.41805555555555,45.95670011117013,81360,-1
113,iqll,-91.50138888888888,65.70758030229159,82080,-1
114,iqll,-69.24444444444444,42.78974724318669,82800,-1
115,iqll,-83.97916666666667,51.043155590528386,83520,-1
116,iqll,-70.74305555555556,45.15900096814983,84240,-1
117,iqll,-94.10694444444445,59.81929692923534,84960,-1
118,iqll,-78.40833333333333,47.84242001380969,85680,-1
