,agent,avg_reward,std_reward,step,test_id
45,ia2c,-86.97222222222223,51.7620281840694,33120,-1
46,ia2c,-119.76805555555555,80.88520900083046,33840,-1
47,ia2c,-122.70277777777778,76.23164983606478,34560,-1
48,ia2c,-94.46388888888889,57.441649875609414,35280,-1
49,ia2c,-108.96388888888889,73.68601801931767,36000,-1
50,ia2c,-100.07083333333334,57.373815498545255,36720,-1
51,ia2c,-147.69305555555556,100.31366892899946,37440,-1
52,ia2c,-124.38888888888889,73.95575921446317,38160,-1
53,ia2c,-88.60833333333333,47.15794309787294,38880,-1
54,ia2c,-89.64583333333333,55.625042915089566,39600,-1
55,ia2c,-106.5513888888889,64.2828396253091,40320,-1
56,ia2c,-83.21111111111111,46.45092857448706,41040,-1
57,ia2c,-106.24305555555556,65.81280761538088,41760,-1
58,ia2c,-111.8638888888889,69.94518350814197,42480,-1
59,ia2c,-97.95833333333333,55.22492832347846,43200,-1
60,ia2c,-96.22638888888889,57.14406864587366,43920,-1
61,ia2c,-118.48333333333333,69.73290112995443,44640,-1
62,ia2c,-113.46527777777777,71.86390621577361,45360,-1
63,ia2c,-112.58333333333333,66.93557225671066,46080,-1
64,ia2c,-119.50277777777778,70.39339846775054,46800,-1
65,ia2c,-108.86111111111111,62.49242299750239,47520,-1
66,ia2c,-108.35972222222222,65.38352485255794,48240,-1
67,ia2c,-124.84583333333333,79.96099645990607,48960,-1
68,ia2c,-186.38194444444446,132.51466357685024,49680,-1
69,ia2c,-121.41666666666667,78.21294827442433,50400,-1
70,ia2c,-106.72638888888889,61.61007649604702,51120,-1
71,ia2c,-100.60277777777777,57.20905127547132,51840,-1
72,ia2c,-110.41527777777777,63.05846969220581,52560,-1
73,ia2c,-121.6986111111111,71.10982896793358,53280,-1
74,ia2c,-121.85416666666667,78.63503678651563,54000,-1
75,ia2c,-107.13055555555556,64.73923900045493,54720,-1
76,ia2c,-130.95416666666668,82.3240504846211,55440,-1
77,ia2c,-145.2875,94.60293840500468,56160,-1
78,ia2c,-147.625,90.93033620121872,56880,-1
79,ia2c,-150.2111111111111,95.07194579129644,57600,-1
80,ia2c,-142.46805555555557,90.2497712006778,58320,-1
81,ia2c,-116.4875,69.99831235564818,59040,-1
82,ia2c,-143.85833333333332,98.02582957511193,59760,-1
83,ia2c,-108.425,68.79970879702586,60480,-1
84,ia2c,-119.7375,70.74010911918673,61200,-1
85,ia2c,-112.70833333333333,68.45972812537309,61920,-1
86,ia2c,-120.06111111111112,81.16936435550387,62640,-1
87,ia2c,-134.19583333333333,83.2899169192566,63360,-1
88,ia2c,-145.10833333333332,100.06379596981563,64080,-1
89,ia2c,-134.61527777777778,85.07265221843267,64800,-1
90,ia2c,-126.91111111111111,82.78229741576456,65520,-1
91,ia2c,-88.52083333333333,51.73017182537995,66240,-1
92,ia2c,-132.82638888888889,83.53159165026453,66960,-1
93,ia2c,-187.975,133.43965318325235,67680,-1
94,ia2c,-130.9611111111111,83.91997602801855,68400,-1
95,ia2c,-135.89027777777778,93.05943689044805,69120,-1
96,ia2c,-141.57222222222222,95.80867975963321,69840,-1
97,ia2c,-118.47916666666667,74.96698984201127,70560,-1
98,ia2c,-96.23055555555555,60.28957584232048,71280,-1
99,ia2c,-91.64305555555555,54.47763640652335,72000,-1
100,ia2c,-118.475,78.36436929497998,72720,-1
101,ia2c,-95.5111111111111,63.69052684565062,73440,-1
102,ia2c,-95.05694444444444,58.574959871918935,74160,-1
103,ia2c,-128.75416666666666,85.6969262989247,74880,-1
104,ia2c,-96.8625,59.4035561447199,75600,-1
105,ia2c,-137.13888888888889,94.6513053199238,76320,-1
106,ia2c,-85.50833333333334,50.52232661023353,77040,-1
107,ia2c,-114.94027777777778,73.38059492150462,77760,-1
108,ia2c,-121.9888888888889,81.04751616516825,78480,-1
109,ia2c,-83.29027777777777,47.53329727593952,79200,-1
110,ia2c,-128.39583333333334,90.21868637664693,79920,-1
111,ia2c,-97.34027777777777,62.82404475933429,80640,-1
112,ia2c,-109.13888888888889,72.90915305203752,81360,-1
113,ia2c,-103.88194444444444,68.72001331164357,82080,-1
114,ia2c,-162.975,121.57613955185998,82800,-1
115,ia2c,-123.90555555555555,80.96233330123488,83520,-1
116,ia2c,-78.84861111111111,46.0519709225215,84240,-1
117,ia2c,-81.475,54.04254432594955,84960,-1
118,ia2c,-86.8625,54.922614593171,85680,-1
119,ia2c,-74.78472222222223,44.35359236272069,86400,-1
120,ia2c,-96.54166666666667,64.74058007411838,87120,-1
121,ia2c,-123.27916666666667,88.1864414457297,87840,-1
122,ia2c,-88.72916666666667,57.02007672132295,88560,-1
123,ia2c,-91.40555555555555,59.84189328019314,89280,-1
124,ia2c,-105.47638888888889,71.57289988585755,90000,-1
125,ia2c,-83.92083333333333,53.397935971086206,90720,-1
126,ia2c,-74.55277777777778,45.80023038582952,91440,-1
127,ia2c,-126.55555555555556,98.07504055694758,92160,-1
128,ia2c,-81.4,48.36907873608695,92880,-1
129,ia2c,-117.88472222222222,91.24709608731274,93600,-1
130,ia2c,-97.03888888888889,66.15920309617543,94320,-1
131,ia2c,-138.79166666666666,102.98420017707139,95040,-1
132,ia2c,-103.81666666666666,72.06509210429138,95760,-1
133,ia2c,-96.21666666666667,63.38644921782924,96480,-1
134,ia2c,-124.51944444444445,94.98371006372165,97200,-1
135,ia2c,-91.8236111111111,61.09199118509624,97920,-1
136,ia2c,-81.54861111111111,48.55601431181069,98640,-1
137,ia2c,-132.8986111111111,96.06525269757408,99360,-1
138,ia2c,-70.47777777777777,42.62494125842229,100080,-1
139,ia2c,-110.85277777777777,75.3609683313551,100800,-1
140,ia2c,-102.22083333333333,68.18766880516839,101520,-1
141,ia2c,-98.40972222222223,70.48973656521885,102240,-1
142,ia2c,-87.4625,58.854941587818736,102960,-1
143,ia2c,-107.57638888888889,74.6123481608171,103680,-1
144,ia2c,-107.00138888888888,75.62780755680258,104400,-1
145,ia2c,-135.55555555555554,101.25289966888862,105120,-1
146,ia2c,-107.42777777777778,76.45100323123124,105840,-1
147,ia2c,-118.96388888888889,82.52556052782737,106560,-1
148,ia2c,-91.24861111111112,61.387798491447334,107280,-1
149,ia2c,-112.2388888888889,74.73814390470898,108000,-1
150,ia2c,-114.61805555555556,78.84272288407277,108720,-1
151,ia2c,-78.59027777777777,52.27725408212719,109440,-1
152,ia2c,-111.58472222222223,75.10502675831547,110160,-1
153,ia2c,-93.67083333333333,60.28528228694518,110880,-1
154,ia2c,-149.92638888888888,115.17775572886309,111600,-1
155,ia2c,-114.12777777777778,78.0903344819714,112320,-1
156,ia2c,-83.3875,51.15459802701567,113040,-1
157,ia2c,-88.61944444444444,54.25556458631914,113760,-1
158,ia2c,-118.04027777777777,74.62187860533602,114480,-1
159,ia2c,-107.43611111111112,75.70402034230186,115200,-1
160,ia2c,-84.92777777777778,52.0260918039695,115920,-1
161,ia2c,-99.74444444444444,72.97323498853095,116640,-1
162,ia2c,-134.32638888888889,97.21291279833999,117360,-1
163,ia2c,-82.22222222222223,52.86928908539495,118080,-1
164,ia2c,-122.54166666666667,83.45854551479103,118800,-1
165,ia2c,-101.74166666666666,68.96222748319869,119520,-1
166,ia2c,-98.8875,66.07192931760052,120240,-1
167,ia2c,-97.28472222222223,60.7041851928089,120960,-1
168,ia2c,-100.88333333333334,63.77652171624149,121680,-1
169,ia2c,-109.18194444444444,72.57759415960902,122400,-1
170,ia2c,-129.01527777777778,83.78682301551927,123120,-1
171,ia2c,-137.93333333333334,94.36384076776677,123840,-1
172,ia2c,-99.82638888888889,63.96000593481914,124560,-1
173,ia2c,-109.50416666666666,71.14839722076199,125280,-1
174,ia2c,-124.03888888888889,82.80317116101887,126000,-1
175,ia2c,-138.55555555555554,100.20671535615334,126720,-1
176,ia2c,-105.09583333333333,61.853550013766835,127440,-1
177,ia2c,-87.12916666666666,50.19095463411045,128160,-1
178,ia2c,-104.54027777777777,71.72275742925792,128880,-1
179,ia2c,-112.9625,76.51167292478972,129600,-1
180,ia2c,-108.25555555555556,71.07872179040662,130320,-1
181,ia2c,-78.20138888888889,50.465194257075055,131040,-1
182,ia2c,-101.00277777777778,68.4954580250525,131760,-1
183,ia2c,-88.27083333333333,55.221224123972476,132480,-1
184,ia2c,-128.92083333333332,95.35029341780292,133200,-1
185,ia2c,-125.20277777777778,87.08243535776606,133920,-1
186,ia2c,-94.05277777777778,63.84379803739363,134640,-1
187,ia2c,-77.90694444444445,52.088423288323675,135360,-1
188,ia2c,-116.03888888888889,77.52511162261403,136080,-1
189,ia2c,-72.54166666666667,44.340800592932716,136800,-1
190,ia2c,-149.67638888888888,109.11051735772764,137520,-1
191,ia2c,-117.95694444444445,78.90838275139949,138240,-1
192,ia2c,-99.075,76.07063557787737,138960,-1
193,ia2c,-80.09166666666667,56.07009440076868,139680,-1
194,ia2c,-113.55972222222222,84.72264743745752,140400,-1
195,ia2c,-123.71388888888889,85.11879820050778,141120,-1
196,ia2c,-104.8625,74.31673382949047,141840,-1
197,ia2c,-98.93194444444444,73.53868658058093,142560,-1
198,ia2c,-96.94166666666666,67.74055438460283,143280,-1
199,ia2c,-102.58055555555555,71.89509456085011,144000,-1
200,ia2c,-92.78055555555555,69.15197964324844,144720,-1
201,ia2c,-62.43194444444445,41.19473849355605,145440,-1
202,ia2c,-113.2388888888889,84.73408496184393,146160,-1
203,ia2c,-103.62916666666666,68.81955055211014,146880,-1
204,ia2c,-68.72361111111111,44.55605082070957,147600,-1
205,ia2c,-81.12638888888888,47.0567550147206,148320,-1
206,ia2c,-65.56666666666666,38.01452207892254,149040,-1
207,ia2c,-109.49583333333334,73.79971005946508,149760,-1
208,ia2c,-69.86666666666666,40.86963012637461,150480,-1
209,ia2c,-83.22083333333333,54.33601587830835,151200,-1
210,ia2c,-64.8013888888889,39.75823811577907,151920,-1
211,ia2c,-93.60833333333333,64.56925169063747,152640,-1
212,ia2c,-80.32916666666667,50.61742381581662,153360,-1
213,ia2c,-120.39583333333333,89.33775010458905,154080,-1
214,ia2c,-94.24583333333334,66.02158198797152,154800,-1
215,ia2c,-114.20277777777778,75.50469443135863,155520,-1
216,ia2c,-103.62222222222222,70.25205853492879,156240,-1
217,ia2c,-79.58194444444445,49.01979709597182,156960,-1
218,ia2c,-179.44583333333333,128.90280515599082,157680,-1
219,ia2c,-136.675,97.6378366862856,158400,-1
220,ia2c,-86.725,54.33918105034545,159120,-1
221,ia2c,-144.49583333333334,112.41299096721181,159840,-1
222,ia2c,-87.34305555555555,57.90634518673927,160560,-1
223,ia2c,-132.77083333333334,101.97967653941315,161280,-1
224,ia2c,-138.87777777777777,102.51297508963631,162000,-1
225,ia2c,-121.67083333333333,81.35891834181426,162720,-1
226,ia2c,-137.57222222222222,100.70476820640705,163440,-1
227,ia2c,-151.6875,104.61002108028019,164160,-1
228,ia2c,-126.96805555555555,88.42437340963069,164880,-1
229,ia2c,-143.1888888888889,109.79020594291485,165600,-1
230,ia2c,-171.8111111111111,129.7830792296168,166320,-1
231,ia2c,-167.7236111111111,123.67033911107693,167040,-1
232,ia2c,-101.54166666666667,65.89514766742018,167760,-1
233,ia2c,-96.54861111111111,62.42144283696721,168480,-1
234,ia2c,-98.49166666666666,62.33587283151385,169200,-1
235,ia2c,-123.52777777777777,80.12959507056578,169920,-1
236,ia2c,-146.48333333333332,103.1566352150403,170640,-1
237,ia2c,-99.20416666666667,68.56721142527884,171360,-1
238,ia2c,-147.51805555555555,101.66335899863728,172080,-1
239,ia2c,-126.54722222222222,86.29980361156717,172800,-1
240,ia2c,-115.98333333333333,76.30501476166411,173520,-1
241,ia2c,-86.24583333333334,55.40130723863833,174240,-1
242,ia2c,-132.98055555555555,101.13629230851595,174960,-1
243,ia2c,-94.29027777777777,58.53686317119187,175680,-1
244,ia2c,-135.6486111111111,99.29095921283226,176400,-1
245,ia2c,-103.42222222222222,67.87074771255823,177120,-1
246,ia2c,-124.87777777777778,88.97836226081758,177840,-1
247,ia2c,-104.83611111111111,69.37801706263454,178560,-1
248,ia2c,-119.7875,90.15149662512542,179280,-1
249,ia2c,-101.3236111111111,70.05313061656915,180000,-1
250,ia2c,-117.0375,84.81111355617782,180720,-1
251,ia2c,-140.3527777777778,98.94055731181646,181440,-1
252,ia2c,-120.29444444444445,81.56115273708721,182160,-1
253,ia2c,-128.0625,77.74958188079785,182880,-1
254,ia2c,-95.9875,62.110194273073155,183600,-1
255,ia2c,-87.20277777777778,57.57273653634984,184320,-1
256,ia2c,-118.54166666666667,76.41770037468777,185040,-1
257,ia2c,-158.71666666666667,115.1566939724594,185760,-1
258,ia2c,-128.28472222222223,89.11076621530304,186480,-1
259,ia2c,-114.65277777777777,72.21646852081098,187200,-1
260,ia2c,-106.59722222222223,69.143743133462,187920,-1
261,ia2c,-106.18194444444444,69.58816515437427,188640,-1
262,ia2c,-111.60277777777777,75.97452418815985,189360,-1
263,ia2c,-105.42916666666666,79.00844177382426,190080,-1
264,ia2c,-165.71527777777777,125.68962341122744,190800,-1
265,ia2c,-122.10277777777777,94.65711802228056,191520,-1
266,ia2c,-144.6652777777778,110.33323471763245,192240,-1
267,ia2c,-79.08333333333333,60.551091833444445,192960,-1
268,ia2c,-102.99861111111112,69.343538898443,193680,-1
269,ia2c,-125.33888888888889,86.82422625875856,194400,-1
270,ia2c,-151.78055555555557,111.30773987125474,195120,-1
271,ia2c,-99.49583333333334,72.16387588426005,195840,-1
272,ia2c,-83.16805555555555,53.33125862211706,196560,-1
273,ia2c,-106.875,68.87854397012501,197280,-1
274,ia2c,-108.98333333333333,76.40331399153371,198000,-1
275,ia2c,-77.24861111111112,47.55100329895947,198720,-1
276,ia2c,-77.83611111111111,54.122426306670576,199440,-1
277,ia2c,-98.02083333333333,65.27632171839444,200160,-1
278,ia2c,-72.64305555555555,44.0692520875096,200880,-1
279,ia2c,-88.50694444444444,51.97905514721207,201600,-1
280,ia2c,-70.62777777777778,43.08103224745402,202320,-1
281,ia2c,-82.3,52.198169401703055,203040,-1
282,ia2c,-93.85416666666667,62.796603848147,203760,-1
283,ia2c,-73.55833333333334,49.35117287247476,204480,-1
284,ia2c,-81.06388888888888,51.77245971437463,205200,-1
285,ia2c,-104.50833333333334,77.6070224306767,205920,-1
286,ia2c,-99.94166666666666,69.91261956900199,206640,-1
287,ia2c,-77.74444444444444,46.39017762680925,207360,-1
288,ia2c,-87.46944444444445,58.21527729730804,208080,-1
289,ia2c,-124.06805555555556,91.9684401278638,208800,-1
290,ia2c,-79.1,50.2089910053745,209520,-1
291,ia2c,-97.20555555555555,65.42476147132862,210240,-1
292,ia2c,-64.50694444444444,41.78516425448979,210960,-1
293,ia2c,-100.41944444444445,65.82016036749279,211680,-1
294,ia2c,-78.9875,47.561552041947586,212400,-1
295,ia2c,-92.90277777777777,64.12723024543175,213120,-1
296,ia2c,-81.63333333333334,51.35969561176675,213840,-1
297,ia2c,-107.28055555555555,79.27628663045198,214560,-1
298,ia2c,-75.76944444444445,54.07139991326512,215280,-1
299,ia2c,-60.397222222222226,36.94504918051426,216000,-1
300,ia2c,-68.76666666666667,44.465667155183404,216720,-1
301,ia2c,-50.1125,29.83868405228726,217440,-1
302,ia2c,-69.3125,46.60970761279243,218160,-1
303,ia2c,-52.56944444444444,30.138396693369632,218880,-1
304,ia2c,-45.983333333333334,27.762229537428887,219600,-1
305,ia2c,-48.30277777777778,30.27443903610135,220320,-1
306,ia2c,-50.6375,35.35911770478884,221040,-1
307,ia2c,-49.96388888888889,35.63937938088037,221760,-1
308,ia2c,-49.59722222222222,33.082833632759446,222480,-1
309,ia2c,-83.63472222222222,56.65067092797318,223200,-1
310,ia2c,-47.891666666666666,31.870082409334586,223920,-1
311,ia2c,-75.38888888888889,50.170613232237514,224640,-1
312,ia2c,-49.59444444444444,38.90272015942419,225360,-1
313,ia2c,-46.99861111111111,33.01314970775348,226080,-1
314,ia2c,-37.2125,26.103014074048996,226800,-1
315,ia2c,-44.80416666666667,27.979441547421125,227520,-1
316,ia2c,-59.709722222222226,43.643001410822585,228240,-1
317,ia2c,-123.64305555555555,98.95579305706396,228960,-1
318,ia2c,-51.71527777777778,38.29136528616335,229680,-1
319,ia2c,-72.9625,48.114619912304775,230400,-1
320,ia2c,-159.73611111111111,124.9522678927566,231120,-1
321,ia2c,-70.725,50.044557229866,231840,-1
322,ia2c,-49.144444444444446,33.54108131534326,232560,-1
323,ia2c,-39.956944444444446,27.31416160157426,233280,-1
324,ia2c,-113.92361111111111,84.20399171234823,234000,-1
325,ia2c,-64.01805555555555,44.86162003065305,234720,-1
326,ia2c,-65.83055555555555,42.433662734021574,235440,-1
327,ia2c,-44.90416666666667,27.65693572596212,236160,-1
328,ia2c,-78.10555555555555,55.94838863951333,236880,-1
329,ia2c,-48.75694444444444,34.178056338943925,237600,-1
330,ia2c,-46.96111111111111,29.50397598232198,238320,-1
331,ia2c,-66.97916666666667,43.009183249045776,239040,-1
332,ia2c,-55.02638888888889,39.134960546292575,239760,-1
333,ia2c,-53.5625,38.65163478467344,240480,-1
334,ia2c,-54.922222222222224,40.04649458311004,241200,-1
335,ia2c,-51.915277777777774,36.533200880699,241920,-1
336,ia2c,-78.94444444444444,55.81770649197879,242640,-1
337,ia2c,-49.05833333333333,31.099650542874095,243360,-1
338,ia2c,-49.67638888888889,35.753041801656366,244080,-1
339,ia2c,-62.4875,49.86381296842431,244800,-1
340,ia2c,-113.28055555555555,90.05690583503436,245520,-1
341,ia2c,-68.87777777777778,52.52017131599752,246240,-1
342,ia2c,-70.57083333333334,46.48462092605347,246960,-1
343,ia2c,-133.2722222222222,105.07686766022267,247680,-1
344,ia2c,-82.94444444444444,58.788908838905456,248400,-1
345,ia2c,-50.125,37.2156021268858,249120,-1
346,ia2c,-40.040277777777774,28.451465299710264,249840,-1
347,ia2c,-70.48333333333333,54.5544300064929,250560,-1
348,ia2c,-56.547222222222224,40.626489621312565,251280,-1
349,ia2c,-83.51388888888889,63.943593427583494,252000,-1
350,ia2c,-116.43055555555556,91.99917366610917,252720,-1
351,ia2c,-55.9,45.37474823927707,253440,-1
352,ia2c,-56.05138888888889,37.74650643531117,254160,-1
353,ia2c,-50.459722222222226,37.7840507200026,254880,-1
354,ia2c,-89.30555555555556,76.76774838015001,255600,-1
355,ia2c,-82.01944444444445,66.3146092478223,256320,-1
356,ia2c,-128.625,99.73786998093219,257040,-1
357,ia2c,-42.772222222222226,27.22740256831863,257760,-1
358,ia2c,-44.62083333333333,33.435000945034304,258480,-1
359,ia2c,-64.64444444444445,47.982013090812615,259200,-1
360,ia2c,-124.61944444444444,92.32871324014131,259920,-1
361,ia2c,-70.82777777777778,51.34183701811868,260640,-1
362,ia2c,-82.59722222222223,73.2350401337711,261360,-1
363,ia2c,-52.729166666666664,37.85161429663352,262080,-1
364,ia2c,-53.702777777777776,40.66954215319638,262800,-1
365,ia2c,-47.43333333333333,35.50514047289491,263520,-1
366,ia2c,-118.54027777777777,87.62895919050807,264240,-1
367,ia2c,-72.05,58.071270866065944,264960,-1
368,ia2c,-63.86805555555556,45.99744052779486,265680,-1
369,ia2c,-45.525,29.983179312185467,266400,-1
370,ia2c,-52.894444444444446,38.45296509622318,267120,-1
371,ia2c,-42.451388888888886,27.86376327107563,267840,-1
372,ia2c,-48.62083333333333,34.10391569852679,268560,-1
373,ia2c,-54.143055555555556,43.516795373194356,269280,-1
374,ia2c,-54.40555555555556,41.19104503843068,270000,-1
375,ia2c,-57.419444444444444,36.25387580387053,270720,-1
376,ia2c,-43.33611111111111,30.203307883388625,271440,-1
377,ia2c,-94.08888888888889,76.30578388510918,272160,-1
378,ia2c,-53.68333333333333,40.32482348242691,272880,-1
379,ia2c,-79.45972222222223,72.74289610165499,273600,-1
380,ia2c,-60.15694444444444,44.059859302711025,274320,-1
381,ia2c,-69.79861111111111,53.14502953934313,275040,-1
382,ia2c,-96.39722222222223,73.18149426866782,275760,-1
383,ia2c,-61.15555555555556,44.52559466471968,276480,-1
384,ia2c,-51.24722222222222,34.96073182960746,277200,-1
385,ia2c,-114.40138888888889,90.59935459828918,277920,-1
386,ia2c,-87.90138888888889,61.13584598856594,278640,-1
387,ia2c,-128.96527777777777,104.45142499389931,279360,-1
388,ia2c,-65.63888888888889,44.84708759141555,280080,-1
389,ia2c,-60.954166666666666,43.55015447574338,280800,-1
390,ia2c,-126.20694444444445,94.4780703925944,281520,-1
391,ia2c,-54.81666666666667,35.23831169495938,282240,-1
392,ia2c,-70.73333333333333,44.044876105071644,282960,-1
393,ia2c,-64.30277777777778,43.350092823885696,283680,-1
394,ia2c,-64.25972222222222,45.32433170348222,284400,-1
395,ia2c,-51.03194444444444,35.378710352684365,285120,-1
396,ia2c,-57.43333333333333,40.874448688093096,285840,-1
397,ia2c,-49.2125,31.879776058306586,286560,-1
398,ia2c,-62.4375,38.558742838759095,287280,-1
399,ia2c,-73.33333333333333,53.41402749590536,288000,-1
400,ia2c,-48.951388888888886,31.409820178194956,288720,-1
401,ia2c,-70.93888888888888,56.26846994433511,289440,-1
402,ia2c,-54.77777777777778,39.809414793147106,290160,-1
403,ia2c,-38.84722222222222,25.057245416036977,290880,-1
404,ia2c,-40.38333333333333,27.550615036490363,291600,-1
405,ia2c,-63.55416666666667,41.65619680958511,292320,-1
406,ia2c,-43.72638888888889,31.134098371469197,293040,-1
407,ia2c,-50.75972222222222,37.09652259729648,293760,-1
408,ia2c,-82.6138888888889,59.762082240877724,294480,-1
409,ia2c,-65.30833333333334,46.46258276529859,295200,-1
410,ia2c,-57.952777777777776,46.1392276226779,295920,-1
411,ia2c,-44.727777777777774,32.61012633379658,296640,-1
412,ia2c,-38.94305555555555,27.327658589731275,297360,-1
413,ia2c,-46.55833333333333,32.140782979814844,298080,-1
414,ia2c,-112.09027777777777,87.39076619751944,298800,-1
415,ia2c,-44.90138888888889,32.94106687646708,299520,-1
416,ia2c,-59.81388888888889,42.539672024918744,300240,-1
417,ia2c,-39.66388888888889,25.8148498691244,300960,-1
418,ia2c,-52.56805555555555,37.92984505925559,301680,-1
419,ia2c,-80.12222222222222,60.84423697310622,302400,-1
420,ia2c,-87.65555555555555,58.894498160526396,303120,-1
421,ia2c,-56.7875,37.723859372712944,303840,-1
422,ia2c,-134.80694444444444,112.69696440059079,304560,-1
423,ia2c,-98.08194444444445,74.87868118643074,305280,-1
424,ia2c,-42.97083333333333,26.593555701731784,306000,-1
425,ia2c,-61.63333333333333,44.854753247441785,306720,-1
426,ia2c,-100.82916666666667,79.33737723849543,307440,-1
427,ia2c,-46.23888888888889,31.0001548184107,308160,-1
428,ia2c,-85.72638888888889,62.144400599320015,308880,-1
429,ia2c,-69.0513888888889,48.87360538804707,309600,-1
430,ia2c,-46.87916666666667,31.26580683563649,310320,-1
431,ia2c,-77.3375,52.78769042510447,311040,-1
432,ia2c,-83.85,62.96579538836056,311760,-1
433,ia2c,-53.27777777777778,37.859617236363476,312480,-1
434,ia2c,-94.71805555555555,65.91328231174674,313200,-1
435,ia2c,-133.3986111111111,107.990011103208,313920,-1
436,ia2c,-67.35694444444445,42.542026039581955,314640,-1
437,ia2c,-126.38472222222222,89.64995531963041,315360,-1
438,ia2c,-82.15972222222223,54.4887683628527,316080,-1
439,ia2c,-71.42222222222222,45.930467442713585,316800,-1
440,ia2c,-85.0111111111111,59.67416050602442,317520,-1
441,ia2c,-65.98333333333333,46.094826776500156,318240,-1
442,ia2c,-61.480555555555554,45.152022960983,318960,-1
443,ia2c,-90.62638888888888,63.49552148042402,319680,-1
444,ia2c,-55.49027777777778,35.70072229164365,320400,-1
445,ia2c,-66.37361111111112,43.692621081366546,321120,-1
446,ia2c,-119.15138888888889,98.37733830773952,321840,-1
447,ia2c,-75.88472222222222,58.090583382340185,322560,-1
448,ia2c,-72.28611111111111,52.72556123076136,323280,-1
449,ia2c,-114.07777777777778,84.39738710776112,324000,-1
450,ia2c,-139.7875,107.465811666238,324720,-1
451,ia2c,-81.075,59.13085712120947,325440,-1
452,ia2c,-72.19027777777778,46.21286695439985,326160,-1
453,ia2c,-51.890277777777776,36.20612923756534,326880,-1
454,ia2c,-73.10277777777777,56.654317213700644,327600,-1
455,ia2c,-106.8861111111111,81.09961862075616,328320,-1
456,ia2c,-117.48055555555555,85.19133471663928,329040,-1
457,ia2c,-59.858333333333334,43.050931561736654,329760,-1
458,ia2c,-57.03194444444444,38.132485882151315,330480,-1
459,ia2c,-85.27916666666667,56.935329876926545,331200,-1
460,ia2c,-46.725,32.94628519777812,331920,-1
461,ia2c,-59.43194444444445,43.009021425706884,332640,-1
462,ia2c,-75.07777777777778,47.76803970526686,333360,-1
463,ia2c,-81.93194444444444,55.56182324019516,334080,-1
464,ia2c,-103.16805555555555,77.7404215721727,334800,-1
465,ia2c,-109.34722222222223,80.7257118137679,335520,-1
466,ia2c,-75.59166666666667,52.69450675038781,336240,-1
467,ia2c,-128.98611111111111,92.97861060115379,336960,-1
468,ia2c,-52.079166666666666,37.261360823467875,337680,-1
469,ia2c,-62.69444444444444,40.83429893038207,338400,-1
470,ia2c,-45.165277777777774,31.610461786682016,339120,-1
