,agent,avg_reward,std_reward,step,test_id
330,iqld,-81.25972222222222,49.721759599803164,238320,-1
331,iqld,-73.00416666666666,53.00559440468944,239040,-1
332,iqld,-92.63472222222222,60.98409323504464,239760,-1
333,iqld,-97.3,69.3161356876353,240480,-1
334,iqld,-76.50138888888888,57.89425224074867,241200,-1
335,iqld,-53.24444444444445,33.425933415409034,241920,-1
336,iqld,-58.4625,35.850906301499386,242640,-1
337,iqld,-56.576388888888886,35.46899660680028,243360,-1
338,iqld,-112.13472222222222,74.12356361681603,244080,-1
339,iqld,-91.25694444444444,64.2894654546245,244800,-1
340,iqld,-74.93055555555556,49.02460447709703,245520,-1
341,iqld,-129.3527777777778,94.1084657489287,246240,-1
342,iqld,-104.3,75.35277404021404,246960,-1
343,iqld,-132.24166666666667,93.44355062163346,247680,-1
344,iqld,-115.86111111111111,79.27892138862138,248400,-1
345,iqld,-69.94583333333334,45.50062404181337,249120,-1
346,iqld,-86.94722222222222,56.960853936478514,249840,-1
347,iqld,-80.84583333333333,55.11684416234902,250560,-1
348,iqld,-117.50416666666666,86.52945859567777,251280,-1
349,iqld,-105.23611111111111,79.97786031416506,252000,-1
350,iqld,-60.49583333333333,36.30633529618335,252720,-1
351,iqld,-90.87777777777778,61.980387180637464,253440,-1
352,iqld,-85.29305555555555,59.804974306279,254160,-1
353,iqld,-82.3861111111111,48.90013436006182,254880,-1
354,iqld,-100.83888888888889,59.43889615851904,255600,-1
355,iqld,-110.69583333333334,73.16141199335283,256320,-1
356,iqld,-74.15694444444445,47.38235819839867,257040,-1
357,iqld,-81.76388888888889,52.008571156737545,257760,-1
358,iqld,-92.59027777777777,67.40291507816224,258480,-1
359,iqld,-109.72083333333333,76.42649779999226,259200,-1
360,iqld,-147.79722222222222,107.77706153112521,259920,-1
361,iqld,-147.94166666666666,106.52013079173763,260640,-1
362,iqld,-113.5375,74.42323587559495,261360,-1
363,iqld,-122.50833333333334,93.71017635656108,262080,-1
364,iqld,-100.20694444444445,65.79452617047191,262800,-1
365,iqld,-65.92083333333333,43.099988519913396,263520,-1
366,iqld,-114.37083333333334,75.4877840328781,264240,-1
367,iqld,-69.49861111111112,42.84925123504868,264960,-1
368,iqld,-82.81805555555556,54.942509919179486,265680,-1
369,iqld,-93.74166666666666,57.95527430221036,266400,-1
370,iqld,-96.18055555555556,64.48607222340705,267120,-1
371,iqld,-73.71805555555555,40.9774288358471,267840,-1
372,iqld,-70.64027777777778,39.83964092222379,268560,-1
373,iqld,-95.12777777777778,63.02541643879833,269280,-1
374,iqld,-95.33611111111111,69.84316419576466,270000,-1
375,iqld,-62.88194444444444,37.97548487873053,270720,-1
376,iqld,-75.54166666666667,53.6491528099207,271440,-1
377,iqld,-64.59166666666667,38.417443050723136,272160,-1
378,iqld,-106.91805555555555,67.91986869013958,272880,-1
379,iqld,-84.90416666666667,54.20007159051237,273600,-1
380,iqld,-96.80972222222222,71.6474289290625,274320,-1
381,iqld,-58.25277777777778,39.34946693208824,275040,-1
382,iqld,-78.43333333333334,47.771109353759925,275760,-1
383,iqld,-62.270833333333336,36.54514307864848,276480,-1
384,iqld,-54.361111111111114,29.478196064377425,277200,-1
385,iqld,-107.21527777777777,74.28957635818362,277920,-1
386,iqld,-102.98194444444445,72.35140677889962,278640,-1
387,iqld,-115.58194444444445,81.70729572074279,279360,-1
388,iqld,-80.22638888888889,52.19759597767665,280080,-1
389,iqld,-78.16944444444445,52.581541540758096,280800,-1
390,iqld,-115.21805555555555,74.34585811221334,281520,-1
391,iqld,-139.36805555555554,105.2228552042295,282240,-1
392,iqld,-98.44027777777778,69.361967564129,282960,-1
393,iqld,-112.34166666666667,87.74589219571605,283680,-1
394,iqld,-82.225,53.783252633964864,284400,-1
395,iqld,-111.475,85.50652631037391,285120,-1
396,iqld,-129.43055555555554,84.76333497006186,285840,-1
397,iqld,-128.70416666666668,94.17056029929596,286560,-1
398,iqld,-166.7736111111111,123.684141277799,287280,-1
399,iqld,-133.44861111111112,85.98706377682562,288000,-1
400,iqld,-161.775,116.72612502730009,288720,-1
401,iqld,-112.95138888888889,85.74297265188616,289440,-1
402,iqld,-50.356944444444444,31.600001434550286,290160,-1
403,iqld,-65.41944444444445,40.92906003375735,290880,-1
404,iqld,-131.6263888888889,88.78579480514942,291600,-1
405,iqld,-66.27361111111111,40.020742861447474,292320,-1
406,iqld,-78.09722222222223,58.80959382292386,293040,-1
407,iqld,-116.63333333333334,83.78878206538153,293760,-1
408,iqld,-75.79861111111111,52.65608805429908,294480,-1
409,iqld,-162.00833333333333,115.04063261638375,295200,-1
410,iqld,-108.96388888888889,70.05308563581454,295920,-1
411,iqld,-98.6,69.16864254205883,296640,-1
412,iqld,-170.97083333333333,128.57723785238971,297360,-1
413,iqld,-110.9888888888889,81.89925985887845,298080,-1
414,iqld,-137.24166666666667,115.94846766032649,298800,-1
415,iqld,-121.75138888888888,94.49859271888003,299520,-1
416,iqld,-123.83055555555555,90.05624267165382,300240,-1
417,iqld,-144.16805555555555,101.72344497376329,300960,-1
418,iqld,-59.4625,36.476304856334096,301680,-1
419,iqld,-139.91805555555555,99.77975861642715,302400,-1
420,iqld,-140.99027777777778,108.41177244874468,303120,-1
421,iqld,-92.80416666666666,61.332533820649466,303840,-1
422,iqld,-104.29722222222222,78.11107115338001,304560,-1
423,iqld,-146.72083333333333,123.1889407435902,305280,-1
424,iqld,-109.56666666666666,76.51126278747027,306000,-1
425,iqld,-85.8875,60.15879320020936,306720,-1
426,iqld,-112.90138888888889,78.91686904770874,307440,-1
427,iqld,-52.766666666666666,34.46807701821111,308160,-1
428,iqld,-78.70416666666667,55.07832790545761,308880,-1
429,iqld,-159.5263888888889,113.41565330560704,309600,-1
430,iqld,-131.93194444444444,99.35961387023079,310320,-1
431,iqld,-93.39444444444445,72.01359803862834,311040,-1
432,iqld,-101.88472222222222,83.68498663925166,311760,-1
433,iqld,-121.64166666666667,90.9728710324616,312480,-1
434,iqld,-73.2125,53.36762553141287,313200,-1
435,iqld,-156.67361111111111,116.19544298419456,313920,-1
436,iqld,-80.05972222222222,61.17629842358664,314640,-1
437,iqld,-157.43194444444444,125.65520872432018,315360,-1
438,iqld,-135.94027777777777,105.51832668588669,316080,-1
439,iqld,-106.92222222222222,79.20228711312961,316800,-1
440,iqld,-74.50972222222222,45.13304301889095,317520,-1
441,iqld,-84.50972222222222,51.09541635161672,318240,-1
442,iqld,-130.45555555555555,93.04407988942195,318960,-1
443,iqld,-121.06805555555556,87.2580278484273,319680,-1
444,iqld,-85.99722222222222,57.664523014641965,320400,-1
445,iqld,-108.58333333333333,80.1202134989112,321120,-1
446,iqld,-73.37638888888888,48.68066292189777,321840,-1
447,iqld,-81.46805555555555,50.85162601570728,322560,-1
448,iqld,-72.86111111111111,42.36377040833212,323280,-1
449,iqld,-62.46111111111111,31.8517161388151,324000,-1
450,iqld,-116.47361111111111,78.02945934612623,324720,-1
451,iqld,-74.86666666666666,46.35888384237816,325440,-1
452,iqld,-130.0222222222222,91.47362738064365,326160,-1
453,iqld,-64.51388888888889,35.276090838931445,326880,-1
454,iqld,-158.28333333333333,120.67159405225038,327600,-1
455,iqld,-72.74305555555556,48.30136105279508,328320,-1
456,iqld,-123.96944444444445,90.7414009376966,329040,-1
457,iqld,-83.51666666666667,54.15445759840807,329760,-1
458,iqld,-123.29583333333333,88.51529989765737,330480,-1
459,iqld,-97.53055555555555,62.62693030710796,331200,-1
460,iqld,-125.75555555555556,93.93889102450369,331920,-1
461,iqld,-136.8486111111111,101.59117756568283,332640,-1
462,iqld,-128.62777777777777,89.62195480991595,333360,-1
463,iqld,-176.80555555555554,138.4002487643165,334080,-1
464,iqld,-131.58333333333334,107.5144240969038,334800,-1
465,iqld,-144.11111111111111,116.50354734174354,335520,-1
466,iqld,-81.51388888888889,55.14929058059777,336240,-1
467,iqld,-64.64166666666667,39.9784238683818,336960,-1
468,iqld,-48.958333333333336,31.576906778002602,337680,-1
469,iqld,-129.64583333333334,102.53242500342675,338400,-1
470,iqld,-90.38472222222222,63.549569802989716,339120,-1
471,iqld,-121.89027777777778,80.77059706305779,339840,-1
472,iqld,-144.26388888888889,107.55470094787886,340560,-1
473,iqld,-76.59027777777777,51.124359978939324,341280,-1
474,iqld,-96.17222222222222,72.30109347225635,342000,-1
475,iqld,-112.12638888888888,92.36196531559881,342720,-1
476,iqld,-62.575,37.518587060282535,343440,-1
477,iqld,-120.95416666666667,87.26956551955683,344160,-1
478,iqld,-76.66527777777777,45.70023601848312,344880,-1
479,iqld,-117.33055555555555,89.61646153173609,345600,-1
480,iqld,-110.71527777777777,76.24396726539932,346320,-1
481,iqld,-131.88333333333333,99.15855849205464,347040,-1
482,iqld,-150.1513888888889,120.59409937317226,347760,-1
483,iqld,-149.49305555555554,120.07502264370308,348480,-1
484,iqld,-168.3513888888889,124.94411027541646,349200,-1
485,iqld,-43.040277777777774,27.52669996628638,349920,-1
